driver_BlockManager_memory_memUsed_MB_value,driver_BlockManager_memory_remainingMem_MB_value,driver_DAGScheduler_messageProcessingTime_m1_rate,driver_DAGScheduler_messageProcessingTime_m5_rate,driver_LiveListenerBus_listenerProcessingTime_org_apache_spark_scheduler_EventLoggingListener_m1_rate,driver_benchmark_userclicks_12_18_10000_500000_batch066_7__StreamingMetrics_streaming_lastCompletedBatch_processingDelay_value,driver_benchmark_userclicks_12_18_10000_500000_batch066_7__StreamingMetrics_streaming_lastReceivedBatch_records_value
4708.0,55739.0,11.910491,11.527257,31.463405,2304.0,4795389.0
4835.0,55611.0,11.910491,11.527257,31.463405,2304.0,4795389.0
4931.0,55516.0,11.910491,11.527257,31.463405,2304.0,4795389.0
5027.0,55420.0,11.910491,11.527257,31.463405,2304.0,4795389.0
5153.0,55293.0,10.958181,11.336728,31.463405,2304.0,4795389.0
5249.0,55198.0,10.958181,11.336728,29.219579,2304.0,4795389.0
5344.0,55103.0,10.958181,11.336728,29.219579,2304.0,4799717.0
5470.0,54977.0,10.958181,11.336728,29.219579,2304.0,4799717.0
5565.0,54882.0,10.958181,11.336728,29.219579,2304.0,4799717.0
4574.0,55873.0,11.920992,11.529505,29.219579,2653.0,4799717.0
4699.0,55748.0,11.920992,11.529505,31.392805,2653.0,4799717.0
4793.0,55653.0,11.920992,11.529505,31.392805,2653.0,4799717.0
4889.0,55558.0,11.920992,11.529505,31.392805,2653.0,4799717.0
5016.0,55431.0,11.920992,11.529505,31.392805,2653.0,4799717.0
5111.0,55336.0,10.967842,11.338939,31.392805,2653.0,4799717.0
5206.0,55241.0,10.967842,11.338939,29.186606,2653.0,4799717.0
5333.0,55114.0,10.967842,11.338939,29.186606,2653.0,4797391.0
5426.0,55021.0,10.967842,11.338939,29.186606,2653.0,4797391.0
5525.0,54922.0,10.967842,11.338939,29.186606,2653.0,4797391.0
4569.0,55878.0,11.897898,11.525068,29.186606,2259.0,4797391.0
4664.0,55783.0,11.897898,11.525068,31.330487,2259.0,4797391.0
4760.0,55687.0,11.897898,11.525068,31.330487,2259.0,4797391.0
4888.0,55559.0,11.897898,11.525068,31.330487,2259.0,4797391.0
4984.0,55463.0,11.897898,11.525068,31.330487,2259.0,4797391.0
5079.0,55368.0,10.946594,11.334575,31.330487,2259.0,4797391.0
5206.0,55241.0,10.946594,11.334575,29.097289,2259.0,4797391.0
5302.0,55145.0,10.946594,11.334575,29.097289,2259.0,4799351.0
5398.0,55049.0,10.946594,11.334575,29.097289,2259.0,4799351.0
5527.0,54920.0,10.946594,11.334575,29.097289,2259.0,4799351.0
4605.0,55842.0,11.910331,11.527388,29.097289,2530.0,4799351.0
4701.0,55746.0,11.910331,11.527388,31.280293,2530.0,4799351.0
4828.0,55619.0,11.910331,11.527388,31.280293,2530.0,4799351.0
4923.0,55524.0,11.910331,11.527388,31.280293,2530.0,4799351.0
5019.0,55428.0,11.910331,11.527388,31.280293,2530.0,4799351.0
5146.0,55301.0,10.958034,11.336857,31.280293,2530.0,4799351.0
5242.0,55205.0,10.958034,11.336857,29.05110800000001,2530.0,4799351.0
5336.0,55111.0,10.958034,11.336857,29.05110800000001,2530.0,4801494.0
5460.0,54987.0,10.958034,11.336857,29.05110800000001,2530.0,4801494.0
5561.0,54886.0,10.958034,11.336857,29.05110800000001,2530.0,4801494.0
4577.0,55869.0,11.920856,11.529632,29.05110800000001,2712.0,4801494.0
4704.0,55743.0,11.920856,11.529632,34.356072,2712.0,4801494.0
4799.0,55648.0,11.920856,11.529632,34.356072,2712.0,4801494.0
4894.0,55552.0,11.920856,11.529632,34.356072,2712.0,4801494.0
5021.0,55426.0,11.920856,11.529632,34.356072,2712.0,4801494.0
5116.0,55331.0,10.967717,11.339064,34.356072,2712.0,4801494.0
5211.0,55236.0,10.967717,11.339064,31.912944,2712.0,4801494.0
5338.0,55109.0,10.967717,11.339064,31.912944,2712.0,4802578.0
5433.0,55014.0,10.967717,11.339064,31.912944,2712.0,4802578.0
5530.0,54917.0,10.967717,11.339064,31.912944,2712.0,4802578.0
4575.0,55872.0,11.897783,11.52519,31.912944,2573.0,4802578.0
4671.0,55776.0,11.897783,11.52519,33.838838,2573.0,4802578.0
4766.0,55681.0,11.897783,11.52519,33.838838,2573.0,4802578.0
4893.0,55553.0,11.897783,11.52519,33.838838,2573.0,4802578.0
4989.0,55458.0,11.897783,11.52519,33.838838,2573.0,4802578.0
5084.0,55362.0,10.946489,11.334696,33.838838,2573.0,4802578.0
5212.0,55235.0,10.946489,11.334696,31.405083,2573.0,4802578.0
5275.0,55172.0,10.946489,11.334696,31.405083,2573.0,4799934.0
5403.0,55044.0,10.946489,11.334696,31.405083,2573.0,4799934.0
5531.0,54916.0,10.946489,11.334696,31.405083,2573.0,4799934.0
4620.0,55827.0,11.910235,11.527506,31.405083,2274.0,4799934.0
4715.0,55731.0,11.910235,11.527506,33.403566,2274.0,4799934.0
4842.0,55605.0,11.910235,11.527506,33.403566,2274.0,4799934.0
4938.0,55509.0,11.910235,11.527506,33.403566,2274.0,4799934.0
5033.0,55414.0,11.910235,11.527506,33.403566,2274.0,4799934.0
5159.0,55288.0,10.957945,11.336973,33.403566,2274.0,4799934.0
5255.0,55192.0,10.957945,11.336973,31.004614,2274.0,4799934.0
5351.0,55096.0,10.957945,11.336973,31.004614,2274.0,4803865.0
5478.0,54969.0,10.957945,11.336973,31.004614,2274.0,4803865.0
5575.0,54872.0,10.957945,11.336973,31.004614,2274.0,4803865.0
4586.0,55861.0,11.920774,11.529746,31.004614,2299.0,4803865.0
4713.0,55734.0,11.920774,11.529746,33.035117,2299.0,4803865.0
4809.0,55638.0,11.920774,11.529746,33.035117,2299.0,4803865.0
4903.0,55544.0,11.920774,11.529746,33.035117,2299.0,4803865.0
5027.0,55420.0,11.920774,11.529746,33.035117,2299.0,4803865.0
5121.0,55326.0,10.967642,11.339176,33.035117,2299.0,4803865.0
5216.0,55231.0,10.967642,11.339176,30.697606,2299.0,4803865.0
5343.0,55104.0,10.967642,11.339176,30.697606,2299.0,4798651.0
5439.0,55008.0,10.967642,11.339176,30.697606,2299.0,4798651.0
5534.0,54913.0,10.967642,11.339176,30.697606,2299.0,4798651.0
4579.0,55867.0,11.897714,11.525301,30.697606,2879.0,4798651.0
4675.0,55772.0,11.897714,11.525301,32.720674,2879.0,4798651.0
4770.0,55677.0,11.897714,11.525301,32.720674,2879.0,4798651.0
4897.0,55550.0,11.897714,11.525301,32.720674,2879.0,4798651.0
4993.0,55454.0,11.897714,11.525301,32.720674,2879.0,4798651.0
5088.0,55359.0,10.946425,11.334805,32.720674,2879.0,4798651.0
5215.0,55232.0,10.946425,11.334805,30.376322,2879.0,4798651.0
5279.0,55168.0,10.946425,11.334805,30.376322,2879.0,4795746.0
5406.0,55041.0,10.946425,11.334805,30.376322,2879.0,4795746.0
5533.0,54914.0,10.946425,11.334805,30.376322,2879.0,4795746.0
4611.0,55836.0,11.910176,11.527614,30.376322,2899.0,4795746.0
4706.0,55741.0,11.910176,11.527614,32.45706,2899.0,4795746.0
4833.0,55614.0,11.910176,11.527614,32.45706,2899.0,4795746.0
4928.0,55519.0,11.910176,11.527614,32.45706,2899.0,4795746.0
5022.0,55424.0,11.910176,11.527614,32.45706,2899.0,4795746.0
5149.0,55298.0,10.957891,11.337079,32.45706,2899.0,4795746.0
5243.0,55204.0,10.957891,11.337079,30.133786,2899.0,4795746.0
5337.0,55110.0,10.957891,11.337079,30.133786,2899.0,5402585.0
5463.0,54984.0,10.957891,11.337079,30.133786,2899.0,5402585.0
5559.0,54888.0,10.957891,11.337079,30.133786,2899.0,5402585.0
4573.0,55874.0,11.920725,11.52985,30.133786,2309.0,5402585.0
4700.0,55747.0,11.920725,11.52985,33.705099,2309.0,5402585.0
4795.0,55652.0,11.920725,11.52985,33.705099,2309.0,5402585.0
4891.0,55556.0,11.920725,11.52985,33.705099,2309.0,5402585.0
5018.0,55429.0,11.920725,11.52985,33.705099,2309.0,5402585.0
5113.0,55334.0,10.967596,11.339278,33.705099,2309.0,5402585.0
5208.0,55238.0,10.967596,11.339278,31.31402000000001,2309.0,5402585.0
5334.0,55113.0,10.967596,11.339278,31.31402000000001,2309.0,5401086.0
5424.0,55023.0,10.967596,11.339278,31.31402000000001,2309.0,5401086.0
5515.0,54932.0,10.967596,11.339278,31.31402000000001,2309.0,5401086.0
4567.0,55880.0,11.929654,11.532013,31.31402000000001,2552.0,5401086.0
4663.0,55784.0,11.929654,11.532013,33.31978400000001,2552.0,5401086.0
4758.0,55689.0,11.929654,11.532013,33.31978400000001,2552.0,5401086.0
4885.0,55562.0,11.929654,11.532013,33.31978400000001,2552.0,5401086.0
4980.0,55467.0,11.929654,11.532013,33.31978400000001,2552.0,5401086.0
5075.0,55372.0,10.975812,11.341406,33.31978400000001,2552.0,5401086.0
5202.0,55245.0,10.975812,11.341406,30.92753,2552.0,5401086.0
5298.0,55149.0,10.975812,11.341406,30.92753,2552.0,4801616.0
5393.0,55054.0,10.975812,11.341406,30.92753,2552.0,4801616.0
5522.0,54925.0,10.975812,11.341406,30.92753,2552.0,4801616.0
4604.0,55843.0,11.90523,11.527494,30.92753,2286.0,4801616.0
4699.0,55748.0,11.90523,11.527494,32.932214,2286.0,4801616.0
4826.0,55621.0,11.90523,11.527494,32.932214,2286.0,4801616.0
4920.0,55526.0,11.90523,11.527494,32.932214,2286.0,4801616.0
5016.0,55431.0,11.90523,11.527494,32.932214,2286.0,4801616.0
5143.0,55304.0,10.953341,11.336961,32.932214,2286.0,4801616.0
5238.0,55208.0,10.953341,11.336961,30.570949,2286.0,4801616.0
5334.0,55113.0,10.953341,11.336961,30.570949,2286.0,5401630.0
5462.0,54985.0,10.953341,11.336961,30.570949,2286.0,5401630.0
5558.0,54889.0,10.953341,11.336961,30.570949,2286.0,5401630.0
4571.0,55876.0,11.916538,11.529734,30.570949,2541.0,5401630.0
4697.0,55750.0,11.916538,11.529734,32.636125,2541.0,5401630.0
4791.0,55656.0,11.916538,11.529734,32.636125,2541.0,5401630.0
4884.0,55563.0,11.916538,11.529734,32.636125,2541.0,5401630.0
5007.0,55440.0,11.916538,11.529734,32.636125,2541.0,5401630.0
5101.0,55346.0,10.963745,11.339165,32.636125,2541.0,5401630.0
5196.0,55251.0,10.963745,11.339165,30.330516,2541.0,5401630.0
5323.0,55124.0,10.963745,11.339165,30.330516,2541.0,4801626.0
5418.0,55028.0,10.963745,11.339165,30.330516,2541.0,4801626.0
4439.0,56008.0,10.963745,11.339165,30.330516,1843.0,4801626.0
4567.0,55880.0,11.894128,11.52529,30.330516,1843.0,4801626.0
4662.0,55784.0,11.894128,11.52529,32.382935,1843.0,4801626.0
4758.0,55689.0,11.894128,11.52529,32.382935,1843.0,4801626.0
4886.0,55561.0,11.894128,11.52529,32.382935,1843.0,4801626.0
4982.0,55465.0,11.894128,11.52529,32.382935,1843.0,4801626.0
5078.0,55369.0,10.943126,11.334794,32.382935,1843.0,4801626.0
5205.0,55241.0,10.943126,11.334794,30.065587,1843.0,4801626.0
5269.0,55178.0,10.943126,11.334794,30.065587,1843.0,4795926.0
5397.0,55050.0,10.943126,11.334794,30.065587,1843.0,4795926.0
5526.0,54921.0,10.943126,11.334794,30.065587,1843.0,4795926.0
4542.0,55905.0,11.907141,11.527602,30.065587,2701.0,4795926.0
4638.0,55809.0,11.907141,11.527602,32.203153,2701.0,4795926.0
4765.0,55682.0,11.907141,11.527602,32.203153,2701.0,4795926.0
4859.0,55588.0,11.907141,11.527602,32.203153,2701.0,4795926.0
4954.0,55493.0,11.907141,11.527602,32.203153,2701.0,4795926.0
5080.0,55367.0,10.955098,11.337068,32.203153,2701.0,4795926.0
5175.0,55272.0,10.955098,11.337068,29.90018,2701.0,4795926.0
5271.0,55176.0,10.955098,11.337068,29.90018,2701.0,5406434.0
5396.0,55051.0,10.955098,11.337068,29.90018,2701.0,5406434.0
5493.0,54954.0,10.955098,11.337068,29.90018,2701.0,5406434.0
4574.0,55873.0,11.918155,11.529839,29.90018,2487.0,5406434.0
4701.0,55746.0,11.918155,11.529839,31.971015,2487.0,5406434.0
4796.0,55651.0,11.918155,11.529839,31.971015,2487.0,5406434.0
4890.0,55556.0,11.918155,11.529839,31.971015,2487.0,5406434.0
5017.0,55430.0,11.918155,11.529839,31.971015,2487.0,5406434.0
5111.0,55336.0,10.965232,11.339268,31.971015,2487.0,5406434.0
5205.0,55242.0,10.965232,11.339268,29.718585,2487.0,5406434.0
5332.0,55115.0,10.965232,11.339268,29.718585,2487.0,5398512.0
5428.0,55019.0,10.965232,11.339268,29.718585,2487.0,5398512.0
5524.0,54923.0,10.965232,11.339268,29.718585,2487.0,5398512.0
4570.0,55876.0,11.927479,11.532003,29.718585,2266.0,5398512.0
4665.0,55781.0,11.927479,11.532003,31.851913,2266.0,5398512.0
4761.0,55686.0,11.927479,11.532003,31.851913,2266.0,5398512.0
4888.0,55559.0,11.927479,11.532003,31.851913,2266.0,5398512.0
4983.0,55464.0,11.927479,11.532003,31.851913,2266.0,5398512.0
5078.0,55369.0,10.973811,11.341395,31.851913,2266.0,5398512.0
5205.0,55242.0,10.973811,11.341395,29.577024,2266.0,5398512.0
5300.0,55147.0,10.973811,11.341395,29.577024,2266.0,4797191.0
5395.0,55052.0,10.973811,11.341395,29.577024,2266.0,4797191.0
5519.0,54928.0,10.973811,11.341395,29.577024,2266.0,4797191.0
4610.0,55837.0,11.903389,11.527484,29.577024,2172.0,4797191.0
4706.0,55740.0,11.903389,11.527484,33.336774,2172.0,4797191.0
4834.0,55613.0,11.903389,11.527484,33.336774,2172.0,4797191.0
4930.0,55517.0,11.903389,11.527484,33.336774,2172.0,4797191.0
5025.0,55421.0,11.903389,11.527484,33.336774,2172.0,4797191.0
5153.0,55294.0,10.951647,11.336951,33.336774,2172.0,4797191.0
5248.0,55199.0,10.951647,11.336951,30.943161,2172.0,4797191.0
5344.0,55103.0,10.951647,11.336951,30.943161,2172.0,5397653.0
5472.0,54975.0,10.951647,11.336951,30.943161,2172.0,5397653.0
5568.0,54879.0,10.951647,11.336951,30.943161,2172.0,5397653.0
4578.0,55868.0,11.91498,11.529725,30.943161,2312.0,5397653.0
4703.0,55744.0,11.91498,11.529725,32.962587,2312.0,5397653.0
4796.0,55651.0,11.91498,11.529725,32.962587,2312.0,5397653.0
4890.0,55557.0,11.91498,11.529725,32.962587,2312.0,5397653.0
5014.0,55433.0,11.91498,11.529725,32.962587,2312.0,5397653.0
5109.0,55338.0,10.962311,11.339155,32.962587,2312.0,5397653.0
5204.0,55243.0,10.962311,11.339155,30.630875,2312.0,5397653.0
5331.0,55116.0,10.962311,11.339155,30.630875,2312.0,5397506.0
5427.0,55020.0,10.962311,11.339155,30.630875,2312.0,5397506.0
5524.0,54923.0,10.962311,11.339155,30.630875,2312.0,5397506.0
4569.0,55878.0,11.924791,11.531892,30.630875,2254.0,5397506.0
4664.0,55783.0,11.924791,11.531892,32.69126,2254.0,5397506.0
4759.0,55687.0,11.924791,11.531892,32.69126,2254.0,5397506.0
4886.0,55561.0,11.924791,11.531892,32.69126,2254.0,5397506.0
4981.0,55466.0,11.924791,11.531892,32.69126,2254.0,5397506.0
5074.0,55372.0,10.971338,11.341286,32.69126,2254.0,5397506.0
5200.0,55247.0,10.971338,11.341286,30.349261,2254.0,5397506.0
5263.0,55184.0,10.971338,11.341286,30.349261,2254.0,4800854.0
5389.0,55058.0,10.971338,11.341286,30.349261,2254.0,4800854.0
4442.0,56005.0,10.971338,11.341286,30.349261,1822.0,4800854.0
4537.0,55910.0,11.901114,11.527377,30.349261,1822.0,4800854.0
4633.0,55814.0,11.901114,11.527377,32.432163,1822.0,4800854.0
4760.0,55687.0,11.901114,11.527377,32.432163,1822.0,4800854.0
4856.0,55591.0,11.901114,11.527377,32.432163,1822.0,4800854.0
4951.0,55496.0,11.901114,11.527377,32.432163,1822.0,4800854.0
5078.0,55369.0,10.949554,11.336846,32.432163,1822.0,4800854.0
5173.0,55274.0,10.949554,11.336846,30.110879,1822.0,4800854.0
5269.0,55178.0,10.949554,11.336846,30.110879,1822.0,4798742.0
5396.0,55051.0,10.949554,11.336846,30.110879,1822.0,4798742.0
5493.0,54954.0,10.949554,11.336846,30.110879,1822.0,4798742.0
4572.0,55875.0,11.913054,11.529621,30.110879,2302.0,4798742.0
4699.0,55748.0,11.913054,11.529621,32.180859000000005,2302.0,4798742.0
4795.0,55652.0,11.913054,11.529621,32.180859000000005,2302.0,4798742.0
4890.0,55556.0,11.913054,11.529621,32.180859000000005,2302.0,4798742.0
5017.0,55430.0,11.913054,11.529621,32.180859000000005,2302.0,4798742.0
5112.0,55334.0,10.960539,11.339053,32.180859000000005,2302.0,4798742.0
5207.0,55240.0,10.960539,11.339053,29.91165100000001,2302.0,4798742.0
5333.0,55114.0,10.960539,11.339053,29.91165100000001,2302.0,4799209.0
5429.0,55018.0,10.960539,11.339053,29.91165100000001,2302.0,4799209.0
5525.0,54922.0,10.960539,11.339053,29.91165100000001,2302.0,4799209.0
4567.0,55880.0,11.891179,11.52518,29.91165100000001,2290.0,4799209.0
4662.0,55785.0,11.891179,11.52518,31.99756,2290.0,4799209.0
4758.0,55689.0,11.891179,11.52518,31.99756,2290.0,4799209.0
4885.0,55562.0,11.891179,11.52518,31.99756,2290.0,4799209.0
4980.0,55467.0,11.891179,11.52518,31.99756,2290.0,4799209.0
5075.0,55372.0,10.940413,11.334685,31.99756,2290.0,4799209.0
5201.0,55245.0,10.940413,11.334685,29.711025,2290.0,4799209.0
5297.0,55150.0,10.940413,11.334685,29.711025,2290.0,4796307.0
5521.0,54926.0,10.940413,11.334685,29.711025,2290.0,4796307.0
4511.0,55936.0,11.904644,11.527496,29.711025,2232.0,4796307.0
4639.0,55808.0,11.904644,11.527496,31.87694,2232.0,4796307.0
4766.0,55681.0,11.904644,11.527496,31.87694,2232.0,4796307.0
4862.0,55585.0,11.904644,11.527496,31.87694,2232.0,4796307.0
4957.0,55489.0,11.904644,11.527496,31.87694,2232.0,4796307.0
5084.0,55363.0,10.952801,11.336963,31.87694,2232.0,4796307.0
5180.0,55267.0,10.952801,11.336963,29.60005,2232.0,4796307.0
5275.0,55172.0,10.952801,11.336963,29.60005,2232.0,5400729.0
5401.0,55046.0,10.952801,11.336963,29.60005,2232.0,5400729.0
5484.0,54962.0,10.952801,11.336963,29.60005,2232.0,5400729.0
4572.0,55875.0,11.916042,11.529736,29.60005,2589.0,5400729.0
4706.0,55741.0,11.916042,11.529736,31.710873,2589.0,5400729.0
4801.0,55646.0,11.916042,11.529736,31.710873,2589.0,5400729.0
4896.0,55551.0,11.916042,11.529736,31.710873,2589.0,5400729.0
5024.0,55423.0,11.916042,11.529736,31.710873,2589.0,5400729.0
5119.0,55328.0,10.963288,11.339167,31.710873,2589.0,5400729.0
5214.0,55232.0,10.963288,11.339167,29.479243,2589.0,5400729.0
5342.0,55105.0,10.963288,11.339167,29.479243,2589.0,4801039.0
5405.0,55041.0,10.963288,11.339167,29.479243,2589.0,4801039.0
4453.0,55994.0,10.963288,11.339167,29.479243,1925.0,4801039.0
4580.0,55867.0,11.893708,11.525292,29.479243,1925.0,4801039.0
4676.0,55771.0,11.893708,11.525292,31.599726,1925.0,4801039.0
4771.0,55676.0,11.893708,11.525292,31.599726,1925.0,4801039.0
4898.0,55549.0,11.893708,11.525292,31.599726,1925.0,4801039.0
4993.0,55454.0,11.893708,11.525292,31.599726,1925.0,4801039.0
5088.0,55359.0,10.94274,11.334796,31.599726,1925.0,4801039.0
5215.0,55232.0,10.94274,11.334796,29.345,1925.0,4801039.0
5310.0,55137.0,10.94274,11.334796,29.345,1925.0,4799421.0
5405.0,55042.0,10.94274,11.334796,29.345,1925.0,4799421.0
5532.0,54914.0,10.94274,11.334796,29.345,1925.0,4799421.0
4610.0,55837.0,11.906785,11.527604,29.345,2490.0,4799421.0
4705.0,55742.0,11.906785,11.527604,31.508198,2490.0,4799421.0
4832.0,55615.0,11.906785,11.527604,31.508198,2490.0,4799421.0
4927.0,55520.0,11.906785,11.527604,31.508198,2490.0,4799421.0
5023.0,55424.0,11.906785,11.527604,31.508198,2490.0,4799421.0
5150.0,55297.0,10.954771,11.33707,31.508198,2490.0,4799421.0
5245.0,55202.0,10.954771,11.33707,29.260791,2490.0,4799421.0
5341.0,55106.0,10.954771,11.33707,29.260791,2490.0,5405812.0
5468.0,54979.0,10.954771,11.33707,29.260791,2490.0,5405812.0
5564.0,54883.0,10.954771,11.33707,29.260791,2490.0,5405812.0
4582.0,55865.0,11.917854,11.529841,29.260791,2434.0,5405812.0
4709.0,55738.0,11.917854,11.529841,31.430722,2434.0,5405812.0
4805.0,55642.0,11.917854,11.529841,31.430722,2434.0,5405812.0
4900.0,55547.0,11.917854,11.529841,31.430722,2434.0,5405812.0
5027.0,55420.0,11.917854,11.529841,31.430722,2434.0,5405812.0
5123.0,55324.0,10.964955,11.33927,31.430722,2434.0,5405812.0
5219.0,55228.0,10.964955,11.33927,29.221492,2434.0,5405812.0
5345.0,55102.0,10.964955,11.33927,29.221492,2434.0,4795933.0
5440.0,55007.0,10.964955,11.33927,29.221492,2434.0,4795933.0
5537.0,54910.0,10.964955,11.33927,29.221492,2434.0,4795933.0
4580.0,55866.0,11.895242,11.525393,29.221492,2278.0,4795933.0
4675.0,55771.0,11.895242,11.525393,31.362583,2278.0,4795933.0
4771.0,55676.0,11.895242,11.525393,31.362583,2278.0,4795933.0
4897.0,55549.0,11.895242,11.525393,31.362583,2278.0,4795933.0
4992.0,55454.0,11.895242,11.525393,31.362583,2278.0,4795933.0
5087.0,55360.0,10.944151,11.334895,31.362583,2278.0,4795933.0
5214.0,55233.0,10.944151,11.334895,29.126818,2278.0,4795933.0
5307.0,55140.0,10.944151,11.334895,29.126818,2278.0,4797648.0
5402.0,55045.0,10.944151,11.334895,29.126818,2278.0,4797648.0
5530.0,54917.0,10.944151,11.334895,29.126818,2278.0,4797648.0
4607.0,55840.0,11.908084,11.527702,29.126818,2227.0,4797648.0
4701.0,55746.0,11.908084,11.527702,33.977978,2227.0,4797648.0
4828.0,55619.0,11.908084,11.527702,33.977978,2227.0,4797648.0
4923.0,55524.0,11.908084,11.527702,33.977978,2227.0,4797648.0
5019.0,55428.0,11.908084,11.527702,33.977978,2227.0,4797648.0
5146.0,55301.0,10.955966,11.337166,33.977978,2227.0,4797648.0
5242.0,55205.0,10.955966,11.337166,31.533098,2227.0,4797648.0
5337.0,55110.0,10.955966,11.337166,31.533098,2227.0,5399565.0
5465.0,54982.0,10.955966,11.337166,31.533098,2227.0,5399565.0
5560.0,54887.0,10.955966,11.337166,31.533098,2227.0,5399565.0
4573.0,55874.0,11.918954,11.529936,31.533098,2585.0,5399565.0
4698.0,55749.0,11.918954,11.529936,33.521346,2585.0,5399565.0
4793.0,55654.0,11.918954,11.529936,33.521346,2585.0,5399565.0
4886.0,55561.0,11.918954,11.529936,33.521346,2585.0,5399565.0
5012.0,55435.0,11.918954,11.529936,33.521346,2585.0,5399565.0
5107.0,55340.0,10.965967,11.339363,33.521346,2585.0,5399565.0
5202.0,55245.0,10.965967,11.339363,31.14495800000001,2585.0,5399565.0
5329.0,55118.0,10.965967,11.339363,31.14495800000001,2585.0,5397482.0
5424.0,55023.0,10.965967,11.339363,31.14495800000001,2585.0,5397482.0
5521.0,54926.0,10.965967,11.339363,31.14495800000001,2585.0,5397482.0
4568.0,55879.0,11.928155,11.532096,31.14495800000001,2636.0,5397482.0
4663.0,55784.0,11.928155,11.532096,33.16424,2636.0,5397482.0
4759.0,55688.0,11.928155,11.532096,33.16424,2636.0,5397482.0
4887.0,55560.0,11.928155,11.532096,33.16424,2636.0,5397482.0
4983.0,55464.0,11.928155,11.532096,33.16424,2636.0,5397482.0
5079.0,55368.0,10.974432,11.341487,33.16424,2636.0,5397482.0
5206.0,55241.0,10.974432,11.341487,30.784423,2636.0,5397482.0
5302.0,55145.0,10.974432,11.341487,30.784423,2636.0,4801450.0
5398.0,55049.0,10.974432,11.341487,30.784423,2636.0,4801450.0
5526.0,54921.0,10.974432,11.341487,30.784423,2636.0,4801450.0
4604.0,55843.0,11.903961,11.527574,30.784423,2326.0,4801450.0
4699.0,55748.0,11.903961,11.527574,32.800549,2326.0,4801450.0
4826.0,55621.0,11.903961,11.527574,32.800549,2326.0,4801450.0
4890.0,55557.0,11.903961,11.527574,32.800549,2326.0,4801450.0
5017.0,55430.0,11.903961,11.527574,32.800549,2326.0,4801450.0
5144.0,55303.0,10.952173,11.33704,32.800549,2326.0,4801450.0
5239.0,55208.0,10.952173,11.33704,30.449811,2326.0,4801450.0
5334.0,55113.0,10.952173,11.33704,30.449811,2326.0,4800311.0
5463.0,54984.0,10.952173,11.33704,30.449811,2326.0,4800311.0
5556.0,54891.0,10.952173,11.33704,30.449811,2326.0,4800311.0
4574.0,55872.0,11.915464,11.529812,30.449811,2572.0,4800311.0
4702.0,55745.0,11.915464,11.529812,33.420176,2572.0,4800311.0
4797.0,55650.0,11.915464,11.529812,33.420176,2572.0,4800311.0
4892.0,55555.0,11.915464,11.529812,33.420176,2572.0,4800311.0
5019.0,55428.0,11.915464,11.529812,33.420176,2572.0,4800311.0
5114.0,55333.0,10.962756,11.339241,33.420176,2572.0,4800311.0
5209.0,55238.0,10.962756,11.339241,31.051877,2572.0,4800311.0
5335.0,55112.0,10.962756,11.339241,31.051877,2572.0,4795108.0
5431.0,55016.0,10.962756,11.339241,31.051877,2572.0,4795108.0
5527.0,54919.0,10.962756,11.339241,31.051877,2572.0,4795108.0
4576.0,55871.0,11.893219,11.525365,31.051877,2467.0,4795108.0
4671.0,55775.0,11.893219,11.525365,33.046619,2467.0,4795108.0
4767.0,55680.0,11.893219,11.525365,33.046619,2467.0,4795108.0
4895.0,55552.0,11.893219,11.525365,33.046619,2467.0,4795108.0
4991.0,55456.0,11.893219,11.525365,33.046619,2467.0,4795108.0
5087.0,55360.0,10.94229,11.334867,33.046619,2467.0,4795108.0
5214.0,55232.0,10.94229,11.334867,30.676206,2467.0,4795108.0
5278.0,55169.0,10.94229,11.334867,30.676206,2467.0,4803380.0
5405.0,55042.0,10.94229,11.334867,30.676206,2467.0,4803380.0
5533.0,54914.0,10.94229,11.334867,30.676206,2467.0,4803380.0
4557.0,55890.0,11.906371,11.527675,30.676206,2620.0,4803380.0
4651.0,55796.0,11.906371,11.527675,32.76495,2620.0,4803380.0
4778.0,55669.0,11.906371,11.527675,32.76495,2620.0,4803380.0
4873.0,55574.0,11.906371,11.527675,32.76495,2620.0,4803380.0
4967.0,55480.0,11.906371,11.527675,32.76495,2620.0,4803380.0
5091.0,55356.0,10.95439,11.337139,32.76495,2620.0,4803380.0
5185.0,55262.0,10.95439,11.337139,30.417058,2620.0,4803380.0
5278.0,55169.0,10.95439,11.337139,30.417058,2620.0,5396645.0
5403.0,55044.0,10.95439,11.337139,30.417058,2620.0,5396645.0
5499.0,54948.0,10.95439,11.337139,30.417058,2620.0,5396645.0
4574.0,55873.0,11.917504,11.52991,30.417058,2320.0,5396645.0
4702.0,55745.0,11.917504,11.52991,32.462557000000004,2320.0,5396645.0
4766.0,55681.0,11.917504,11.52991,32.462557000000004,2320.0,5396645.0
4893.0,55554.0,11.917504,11.52991,32.462557000000004,2320.0,5396645.0
5020.0,55427.0,11.917504,11.52991,32.462557000000004,2320.0,5396645.0
5115.0,55331.0,10.964633,11.339337,32.462557000000004,2320.0,5396645.0
5211.0,55236.0,10.964633,11.339337,30.170825,2320.0,5396645.0
5338.0,55109.0,10.964633,11.339337,30.170825,2320.0,4798425.0
5433.0,55013.0,10.964633,11.339337,30.170825,2320.0,4798425.0
5530.0,54917.0,10.964633,11.339337,30.170825,2320.0,4798425.0
